@relation ThresholdCurve

@attribute Instance_number numeric
@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
1183,6483,4378,326,3715,0.080673,0.596906,0.952122,0.596906,0.047878,0.733786,0.456919,1.306374,0.89319
1184,6482,4379,326,3715,0.080673,0.596814,0.952115,0.596814,0.047885,0.733714,0.456851,1.306364,0.893333
1185,6481,4380,325,3716,0.080426,0.596722,0.952248,0.596722,0.047752,0.733684,0.456717,1.306546,0.8934
1186,6480,4381,325,3716,0.080426,0.59663,0.952241,0.59663,0.047759,0.733613,0.45665,1.306537,0.893833
1187,6479,4382,325,3716,0.080426,0.596538,0.952234,0.596538,0.047766,0.733541,0.456583,1.306527,0.894
1188,6435,4426,323,3718,0.079931,0.592487,0.952205,0.592487,0.047795,0.730461,0.453496,1.306487,0.8944
1189,6434,4427,323,3718,0.079931,0.592395,0.952198,0.592395,0.047802,0.730389,0.453429,1.306477,0.894417
1190,6433,4428,323,3718,0.079931,0.592303,0.952191,0.592303,0.047809,0.730317,0.453362,1.306468,0.894667
1191,6433,4428,322,3719,0.079683,0.592303,0.952332,0.592303,0.047668,0.730359,0.453295,1.306661,0.8956
1192,6432,4429,322,3719,0.079683,0.592211,0.952325,0.592211,0.047675,0.730287,0.453228,1.306651,0.896
1193,6379,4482,317,3724,0.078446,0.587331,0.952658,0.587331,0.047342,0.726662,0.449336,1.307109,0.896133
1194,6378,4483,317,3724,0.078446,0.587239,0.952651,0.587239,0.047349,0.726589,0.449269,1.3071,0.8965
1195,6376,4485,317,3724,0.078446,0.587055,0.952637,0.587055,0.047363,0.726444,0.449134,1.30708,0.896667
1196,6375,4486,317,3724,0.078446,0.586963,0.95263,0.586963,0.04737,0.726372,0.449067,1.30707,0.896833
1197,6374,4487,316,3725,0.078198,0.58687,0.952765,0.58687,0.047235,0.72634,0.448933,1.307256,0.897
1198,6371,4490,316,3725,0.078198,0.586594,0.952744,0.586594,0.047256,0.726123,0.448732,1.307227,0.898
1199,6322,4539,313,3728,0.077456,0.582083,0.952826,0.582083,0.047174,0.722679,0.445242,1.307339,0.898333
1200,6321,4540,313,3728,0.077456,0.581991,0.952819,0.581991,0.047181,0.722606,0.445175,1.30733,0.89875
1201,6320,4541,313,3728,0.077456,0.581899,0.952812,0.581899,0.047188,0.722533,0.445108,1.30732,0.899333
1202,6317,4544,313,3728,0.077456,0.581622,0.95279,0.581622,0.04721,0.722314,0.444907,1.30729,0.8994
1203,6316,4545,313,3728,0.077456,0.58153,0.952783,0.58153,0.047217,0.722241,0.44484,1.307281,0.9
1204,6259,4602,308,3733,0.076219,0.576282,0.953099,0.576282,0.046901,0.718269,0.440679,1.307714,0.900167
1205,6258,4603,308,3733,0.076219,0.57619,0.953092,0.57619,0.046908,0.718196,0.440612,1.307704,0.900867
1206,6257,4604,308,3733,0.076219,0.576098,0.953085,0.576098,0.046915,0.718122,0.440545,1.307694,0.901
1207,6256,4605,308,3733,0.076219,0.576006,0.953077,0.576006,0.046923,0.718049,0.440478,1.307684,0.901333
1208,6253,4608,308,3733,0.076219,0.57573,0.953056,0.57573,0.046944,0.717828,0.440276,1.307655,0.901433
1209,6252,4609,308,3733,0.076219,0.575638,0.953049,0.575638,0.046951,0.717754,0.440209,1.307645,0.902
1210,6206,4655,301,3740,0.074487,0.571402,0.953742,0.571402,0.046258,0.714648,0.436653,1.308596,0.902148
1211,6205,4656,301,3740,0.074487,0.57131,0.953735,0.57131,0.046265,0.714574,0.436586,1.308587,0.9025
1212,6204,4657,301,3740,0.074487,0.571218,0.953728,0.571218,0.046272,0.7145,0.436519,1.308577,0.902667
1213,6203,4658,301,3740,0.074487,0.571126,0.953721,0.571126,0.046279,0.714426,0.436451,1.308567,0.902821
1214,6202,4659,301,3740,0.074487,0.571034,0.953714,0.571034,0.046286,0.714352,0.436384,1.308557,0.903
1215,6200,4661,301,3740,0.074487,0.57085,0.953699,0.57085,0.046301,0.714203,0.43625,1.308538,0.903333
1216,6199,4662,301,3740,0.074487,0.570758,0.953692,0.570758,0.046308,0.714129,0.436183,1.308528,0.904
1217,6151,4710,295,3746,0.073002,0.566338,0.954235,0.566338,0.045765,0.710811,0.432559,1.309273,0.905
1218,6150,4711,295,3746,0.073002,0.566246,0.954228,0.566246,0.045772,0.710736,0.432492,1.309263,0.905333
1219,6150,4711,294,3747,0.072754,0.566246,0.954376,0.566246,0.045624,0.710777,0.432425,1.309466,0.9055
1220,6149,4712,294,3747,0.072754,0.566154,0.954369,0.566154,0.045631,0.710703,0.432358,1.309457,0.9059
1221,6148,4713,294,3747,0.072754,0.566062,0.954362,0.566062,0.045638,0.710628,0.432291,1.309447,0.906
1222,6109,4752,287,3754,0.071022,0.562471,0.955128,0.562471,0.044872,0.708003,0.429204,1.310498,0.906333
1223,6108,4753,287,3754,0.071022,0.562379,0.955121,0.562379,0.044879,0.707928,0.429137,1.310489,0.9068
1224,6107,4754,287,3754,0.071022,0.562287,0.955114,0.562287,0.044886,0.707853,0.42907,1.310479,0.907267
1225,6106,4755,287,3754,0.071022,0.562195,0.955107,0.562195,0.044893,0.707778,0.429003,1.310469,0.907333
1226,6104,4757,287,3754,0.071022,0.562011,0.955093,0.562011,0.044907,0.707628,0.428869,1.31045,0.907394
1227,6103,4758,287,3754,0.071022,0.561919,0.955086,0.561919,0.044914,0.707553,0.428802,1.31044,0.9075
1228,6102,4759,287,3754,0.071022,0.561827,0.955079,0.561827,0.044921,0.707478,0.428734,1.310431,0.908
1229,6059,4802,282,3759,0.069785,0.557868,0.955528,0.557868,0.044472,0.704453,0.425513,1.311046,0.9085
1230,6058,4803,282,3759,0.069785,0.557776,0.955521,0.557776,0.044479,0.704378,0.425446,1.311036,0.908833
1231,6057,4804,282,3759,0.069785,0.557683,0.955513,0.557683,0.044487,0.704302,0.425379,1.311027,0.909
1232,6056,4805,282,3759,0.069785,0.557591,0.955506,0.557591,0.044494,0.704227,0.425312,1.311017,0.909367
1233,6055,4806,282,3759,0.069785,0.557499,0.955499,0.557499,0.044501,0.704152,0.425245,1.311008,0.909667
1234,6054,4807,282,3759,0.069785,0.557407,0.955492,0.557407,0.044508,0.704076,0.425178,1.310998,0.91
1235,6005,4856,275,3766,0.068052,0.552896,0.95621,0.552896,0.04379,0.700659,0.42142,1.311983,0.910033
1236,6004,4857,275,3766,0.068052,0.552804,0.956203,0.552804,0.043797,0.700583,0.421353,1.311973,0.911
1237,6003,4858,275,3766,0.068052,0.552712,0.956196,0.552712,0.043804,0.700508,0.421286,1.311964,0.911333
1238,6001,4860,275,3766,0.068052,0.552527,0.956182,0.552527,0.043818,0.700356,0.421152,1.311944,0.911667
1239,6000,4861,275,3766,0.068052,0.552435,0.956175,0.552435,0.043825,0.70028,0.421084,1.311935,0.912
1240,5949,4912,269,3772,0.066568,0.54774,0.956739,0.54774,0.043261,0.696645,0.417259,1.312708,0.9123
1241,5948,4913,269,3772,0.066568,0.547648,0.956732,0.547648,0.043268,0.696569,0.417192,1.312698,0.912333
1242,5946,4915,269,3772,0.066568,0.547463,0.956718,0.547463,0.043282,0.696416,0.417058,1.312679,0.912361
1243,5945,4916,269,3772,0.066568,0.547371,0.956711,0.547371,0.043289,0.69634,0.416991,1.312669,0.9125
1244,5944,4917,269,3772,0.066568,0.547279,0.956704,0.547279,0.043296,0.696263,0.416924,1.31266,0.912667
1245,5943,4918,269,3772,0.066568,0.547187,0.956697,0.547187,0.043303,0.696187,0.416857,1.31265,0.913
1246,5942,4919,269,3772,0.066568,0.547095,0.95669,0.547095,0.04331,0.696111,0.41679,1.312641,0.9135
1247,5941,4920,269,3772,0.066568,0.547003,0.956683,0.547003,0.043317,0.696034,0.416723,1.312631,0.914
1248,5877,4984,264,3777,0.06533,0.54111,0.95701,0.54111,0.04299,0.69133,0.412092,1.31308,0.914167
1249,5876,4985,264,3777,0.06533,0.541018,0.957003,0.541018,0.042997,0.691253,0.412025,1.313071,0.9145
1250,5875,4986,264,3777,0.06533,0.540926,0.956996,0.540926,0.043004,0.691176,0.411958,1.313061,0.914667
1251,5874,4987,264,3777,0.06533,0.540834,0.956989,0.540834,0.043011,0.691099,0.411891,1.313052,0.915
1252,5872,4989,263,3778,0.065083,0.54065,0.957131,0.54065,0.042869,0.690986,0.41169,1.313246,0.915333
1253,5871,4990,263,3778,0.065083,0.540558,0.957124,0.540558,0.042876,0.690909,0.411623,1.313237,0.915533
1254,5870,4991,263,3778,0.065083,0.540466,0.957117,0.540466,0.042883,0.690832,0.411555,1.313227,0.9156
1255,5869,4992,263,3778,0.065083,0.540374,0.95711,0.540374,0.04289,0.690755,0.411488,1.313218,0.915667
1256,5868,4993,263,3778,0.065083,0.540282,0.957103,0.540282,0.042897,0.690678,0.411421,1.313208,0.916
1257,5813,5048,259,3782,0.064093,0.535218,0.957345,0.535218,0.042655,0.686588,0.407462,1.31354,0.916333
1258,5811,5050,259,3782,0.064093,0.535034,0.957331,0.535034,0.042669,0.686433,0.407328,1.313521,0.9164
1259,5810,5051,259,3782,0.064093,0.534942,0.957324,0.534942,0.042676,0.686356,0.407261,1.313511,0.9165
1260,5809,5052,259,3782,0.064093,0.534849,0.957317,0.534849,0.042683,0.686278,0.407194,1.313501,0.918
1261,5757,5104,250,3791,0.061866,0.530062,0.958382,0.530062,0.041618,0.682594,0.4031,1.314962,0.918333
1262,5756,5105,250,3791,0.061866,0.52997,0.958375,0.52997,0.041625,0.682516,0.403033,1.314953,0.919333
1263,5755,5106,250,3791,0.061866,0.529878,0.958368,0.529878,0.041632,0.682438,0.402966,1.314943,0.9195
1264,5754,5107,250,3791,0.061866,0.529785,0.958361,0.529785,0.041639,0.68236,0.402899,1.314934,0.92
1265,5704,5157,245,3796,0.060629,0.525182,0.958817,0.525182,0.041183,0.678644,0.399208,1.315559,0.920167
1266,5703,5158,245,3796,0.060629,0.52509,0.95881,0.52509,0.04119,0.678565,0.399141,1.315549,0.920533
1267,5702,5159,245,3796,0.060629,0.524998,0.958803,0.524998,0.041197,0.678486,0.399074,1.31554,0.9208
1268,5700,5161,245,3796,0.060629,0.524814,0.958789,0.524814,0.041211,0.678329,0.39894,1.315521,0.921
1269,5695,5166,245,3796,0.060629,0.524353,0.958754,0.524353,0.041246,0.677936,0.398604,1.315473,0.921333
1270,5694,5167,245,3796,0.060629,0.524261,0.958747,0.524261,0.041253,0.677857,0.398537,1.315464,0.922
1271,5652,5209,244,3797,0.060381,0.520394,0.958616,0.520394,0.041384,0.674584,0.395652,1.315284,0.923
1272,5650,5211,244,3797,0.060381,0.52021,0.958602,0.52021,0.041398,0.674426,0.395517,1.315264,0.923333
1273,5649,5212,244,3797,0.060381,0.520118,0.958595,0.520118,0.041405,0.674346,0.39545,1.315255,0.923433
1274,5648,5213,244,3797,0.060381,0.520026,0.958588,0.520026,0.041412,0.674267,0.395383,1.315245,0.924
1275,5589,5272,236,3805,0.058401,0.514593,0.959485,0.514593,0.040515,0.669903,0.390887,1.316476,0.924033
1276,5589,5272,235,3806,0.058154,0.514593,0.95965,0.514593,0.04035,0.669943,0.39082,1.316702,0.924333
1277,5588,5273,235,3806,0.058154,0.514501,0.959643,0.514501,0.040357,0.669863,0.390753,1.316692,0.924833
1278,5587,5274,235,3806,0.058154,0.514409,0.959636,0.514409,0.040364,0.669784,0.390686,1.316683,0.925
1279,5586,5275,235,3806,0.058154,0.514317,0.959629,0.514317,0.040371,0.669704,0.390619,1.316673,0.9255
1280,5585,5276,235,3806,0.058154,0.514225,0.959622,0.514225,0.040378,0.669624,0.390552,1.316664,0.925833
1281,5585,5276,234,3807,0.057906,0.514225,0.959787,0.514225,0.040213,0.669664,0.390484,1.31689,0.926
1282,5535,5326,229,3812,0.056669,0.509622,0.960271,0.509622,0.039729,0.665865,0.386794,1.317554,0.9265
1283,5534,5327,229,3812,0.056669,0.50953,0.960264,0.50953,0.039736,0.665784,0.386727,1.317544,0.926667
1284,5531,5330,229,3812,0.056669,0.509253,0.960243,0.509253,0.039757,0.665544,0.386525,1.317516,0.927
1285,5529,5332,229,3812,0.056669,0.509069,0.960229,0.509069,0.039771,0.665383,0.386391,1.317497,0.9275
1286,5527,5334,229,3812,0.056669,0.508885,0.960215,0.508885,0.039785,0.665222,0.386257,1.317478,0.927833
1287,5526,5335,229,3812,0.056669,0.508793,0.960209,0.508793,0.039791,0.665142,0.38619,1.317469,0.928
1288,5478,5383,226,3815,0.055927,0.504373,0.960379,0.504373,0.039621,0.661395,0.382767,1.317702,0.9285
1289,5478,5383,225,3816,0.055679,0.504373,0.960547,0.504373,0.039453,0.661434,0.3827,1.317933,0.928667
1290,5477,5384,225,3816,0.055679,0.504281,0.96054,0.504281,0.03946,0.661354,0.382633,1.317924,0.9288
1291,5477,5384,224,3817,0.055432,0.504281,0.960709,0.504281,0.039291,0.661394,0.382566,1.318155,0.92925
1292,5476,5385,224,3817,0.055432,0.504189,0.960702,0.504189,0.039298,0.661313,0.382499,1.318145,0.93
1293,5412,5449,219,3822,0.054195,0.498297,0.961108,0.498297,0.038892,0.656318,0.377869,1.318703,0.930233
1294,5411,5450,219,3822,0.054195,0.498205,0.961101,0.498205,0.038899,0.656237,0.377802,1.318694,0.931
1295,5410,5451,219,3822,0.054195,0.498113,0.961094,0.498113,0.038906,0.656155,0.377735,1.318684,0.931214
1296,5409,5452,219,3822,0.054195,0.49802,0.961087,0.49802,0.038913,0.656074,0.377667,1.318675,0.9315
1297,5408,5453,219,3822,0.054195,0.497928,0.961081,0.497928,0.038919,0.655992,0.3776,1.318665,0.931733
1298,5407,5454,219,3822,0.054195,0.497836,0.961074,0.497836,0.038926,0.655911,0.377533,1.318656,0.932
1299,5354,5507,217,3824,0.0537,0.492956,0.961048,0.492956,0.038952,0.651655,0.373842,1.318621,0.9323
1300,5353,5508,217,3824,0.0537,0.492864,0.961041,0.492864,0.038959,0.651573,0.373775,1.318611,0.932667
1301,5352,5509,217,3824,0.0537,0.492772,0.961034,0.492772,0.038966,0.651491,0.373708,1.318602,0.933333
1302,5351,5510,217,3824,0.0537,0.49268,0.961027,0.49268,0.038973,0.651409,0.373641,1.318592,0.933533
1303,5350,5511,217,3824,0.0537,0.492588,0.96102,0.492588,0.03898,0.651327,0.373574,1.318582,0.933833
1304,5349,5512,217,3824,0.0537,0.492496,0.961013,0.492496,0.038987,0.651245,0.373507,1.318573,0.934
1305,5296,5565,212,3829,0.052462,0.487616,0.961511,0.487616,0.038489,0.647077,0.369615,1.319255,0.934114
1306,5295,5566,212,3829,0.052462,0.487524,0.961504,0.487524,0.038496,0.646994,0.369548,1.319246,0.934667
1307,5293,5568,212,3829,0.052462,0.48734,0.96149,0.48734,0.03851,0.646829,0.369414,1.319226,0.935
1308,5292,5569,212,3829,0.052462,0.487248,0.961483,0.487248,0.038517,0.646746,0.369346,1.319217,0.9356
1309,5291,5570,212,3829,0.052462,0.487156,0.961476,0.487156,0.038524,0.646663,0.369279,1.319207,0.936
1310,5231,5630,206,3835,0.050977,0.481632,0.962111,0.481632,0.037889,0.641919,0.36485,1.32008,0.9364
1311,5230,5631,206,3835,0.050977,0.481539,0.962104,0.481539,0.037896,0.641836,0.364783,1.32007,0.937
1312,5230,5631,205,3836,0.05073,0.481539,0.962282,0.481539,0.037718,0.641875,0.364716,1.320313,0.937067
1313,5229,5632,205,3836,0.05073,0.481447,0.962275,0.481447,0.037725,0.641792,0.364649,1.320303,0.937333
1314,5228,5633,205,3836,0.05073,0.481355,0.962268,0.481355,0.037732,0.641709,0.364582,1.320294,0.9375
1315,5228,5633,203,3838,0.050235,0.481355,0.962622,0.481355,0.037378,0.641787,0.364448,1.32078,0.937667
1316,5227,5634,203,3838,0.050235,0.481263,0.962615,0.481263,0.037385,0.641704,0.364381,1.320771,0.938
1317,5161,5700,198,3843,0.048998,0.475186,0.963053,0.475186,0.036947,0.636375,0.359616,1.321371,0.938333
1318,5160,5701,198,3843,0.048998,0.475094,0.963046,0.475094,0.036954,0.636291,0.359549,1.321362,0.938667
1319,5159,5702,198,3843,0.048998,0.475002,0.963039,0.475002,0.036961,0.636207,0.359482,1.321352,0.9395
1320,5159,5702,197,3844,0.04875,0.475002,0.963219,0.475002,0.036781,0.636246,0.359415,1.321599,0.939667
1321,5158,5703,197,3844,0.04875,0.47491,0.963212,0.47491,0.036788,0.636162,0.359348,1.32159,0.94
1322,5092,5769,193,3848,0.04776,0.468833,0.963482,0.468833,0.036518,0.630744,0.35465,1.321959,0.940033
1323,5091,5770,193,3848,0.04776,0.468741,0.963475,0.468741,0.036525,0.63066,0.354583,1.32195,0.940333
1324,5089,5772,193,3848,0.04776,0.468557,0.963461,0.468557,0.036539,0.63049,0.354449,1.321931,0.940667
1325,5088,5773,192,3849,0.047513,0.468465,0.963636,0.468465,0.036364,0.630444,0.354315,1.322172,0.9412
1326,5087,5774,192,3849,0.047513,0.468373,0.963629,0.468373,0.036371,0.630359,0.354248,1.322162,0.941333
1327,5086,5775,192,3849,0.047513,0.468281,0.963623,0.468281,0.036377,0.630274,0.354181,1.322153,0.941667
1328,5085,5776,192,3849,0.047513,0.468189,0.963616,0.468189,0.036384,0.63019,0.354114,1.322144,0.942
1329,5019,5842,187,3854,0.046276,0.462112,0.96408,0.462112,0.03592,0.624759,0.349349,1.32278,0.942333
1330,5018,5843,187,3854,0.046276,0.46202,0.964073,0.46202,0.035927,0.624673,0.349282,1.322771,0.943
1331,5016,5845,187,3854,0.046276,0.461836,0.964059,0.461836,0.035941,0.624502,0.349148,1.322752,0.943333
1332,5015,5846,187,3854,0.046276,0.461744,0.964052,0.461744,0.035948,0.624416,0.349081,1.322743,0.9435
1333,5015,5846,186,3855,0.046028,0.461744,0.964238,0.461744,0.035762,0.624455,0.349014,1.322997,0.943667
1334,5015,5846,185,3856,0.045781,0.461744,0.964423,0.461744,0.035577,0.624494,0.348946,1.323251,0.943933
1335,5014,5847,185,3856,0.045781,0.461652,0.964416,0.461652,0.035584,0.624408,0.348879,1.323242,0.944
1336,4943,5918,179,3862,0.044296,0.455115,0.965053,0.455115,0.034947,0.618532,0.343712,1.324115,0.9445
1337,4942,5919,179,3862,0.044296,0.455023,0.965046,0.455023,0.034954,0.618446,0.343645,1.324106,0.944667
1338,4941,5920,179,3862,0.044296,0.45493,0.965039,0.45493,0.034961,0.618359,0.343578,1.324097,0.945167
1339,4940,5921,179,3862,0.044296,0.454838,0.965032,0.454838,0.034968,0.618273,0.343511,1.324087,0.945833
1340,4939,5922,179,3862,0.044296,0.454746,0.965025,0.454746,0.034975,0.618186,0.343444,1.324078,0.946
1341,4876,5985,176,3865,0.043554,0.448946,0.965162,0.448946,0.034838,0.612832,0.339015,1.324266,0.9464
1342,4875,5986,176,3865,0.043554,0.448854,0.965155,0.448854,0.034845,0.612745,0.338948,1.324256,0.9465
1343,4874,5987,176,3865,0.043554,0.448762,0.965149,0.448762,0.034851,0.612658,0.338881,1.324247,0.946767
1344,4873,5988,176,3865,0.043554,0.44867,0.965142,0.44867,0.034858,0.612571,0.338814,1.324237,0.9468
1345,4872,5989,176,3865,0.043554,0.448577,0.965135,0.448577,0.034865,0.612483,0.338746,1.324228,0.947
1346,4871,5990,176,3865,0.043554,0.448485,0.965128,0.448485,0.034872,0.612396,0.338679,1.324218,0.947333
1347,4870,5991,175,3866,0.043306,0.448393,0.965312,0.448393,0.034688,0.612348,0.338545,1.324471,0.948
1348,4794,6067,174,3867,0.043059,0.441396,0.964976,0.441396,0.035024,0.605724,0.333378,1.32401,0.948667
1349,4793,6068,174,3867,0.043059,0.441304,0.964969,0.441304,0.035031,0.605636,0.333311,1.324,0.949
1350,4790,6071,174,3867,0.043059,0.441028,0.964948,0.441028,0.035052,0.605371,0.33311,1.323971,0.949833
1351,4789,6072,174,3867,0.043059,0.440935,0.964941,0.440935,0.035059,0.605283,0.333043,1.323961,0.95
1352,4709,6152,170,3871,0.042069,0.43357,0.965157,0.43357,0.034843,0.598348,0.327406,1.324258,0.950667
1353,4708,6153,170,3871,0.042069,0.433478,0.96515,0.433478,0.03485,0.598259,0.327339,1.324248,0.950833
1354,4707,6154,170,3871,0.042069,0.433386,0.965143,0.433386,0.034857,0.59817,0.327272,1.324238,0.950889
1355,4707,6154,169,3872,0.041821,0.433386,0.96534,0.433386,0.03466,0.598208,0.327204,1.32451,0.9515
1356,4705,6156,169,3872,0.041821,0.433201,0.965326,0.433201,0.034674,0.59803,0.32707,1.324491,0.952
1357,4625,6236,165,3876,0.040831,0.425836,0.965553,0.425836,0.034447,0.591017,0.321433,1.324802,0.952467
1358,4624,6237,165,3876,0.040831,0.425743,0.965546,0.425743,0.034454,0.590927,0.321366,1.324792,0.952967
1359,4623,6238,165,3876,0.040831,0.425651,0.965539,0.425651,0.034461,0.590836,0.321299,1.324782,0.953
1360,4621,6240,165,3876,0.040831,0.425467,0.965524,0.425467,0.034476,0.590656,0.321165,1.324762,0.953667
1361,4620,6241,165,3876,0.040831,0.425375,0.965517,0.425375,0.034483,0.590566,0.321098,1.324753,0.954
1362,4543,6318,159,3882,0.039347,0.418286,0.966185,0.418286,0.033815,0.583821,0.315528,1.325668,0.9545
1363,4542,6319,159,3882,0.039347,0.418194,0.966177,0.418194,0.033823,0.58373,0.315461,1.325658,0.954667
1364,4540,6321,159,3882,0.039347,0.418009,0.966163,0.418009,0.033837,0.583548,0.315327,1.325639,0.9548
1365,4539,6322,159,3882,0.039347,0.417917,0.966156,0.417917,0.033844,0.583457,0.31526,1.325629,0.954857
1366,4538,6323,159,3882,0.039347,0.417825,0.966149,0.417825,0.033851,0.583365,0.315193,1.325619,0.954905
1367,4537,6324,159,3882,0.039347,0.417733,0.966141,0.417733,0.033859,0.583274,0.315125,1.325609,0.955333
1368,4534,6327,159,3882,0.039347,0.417457,0.96612,0.417457,0.03388,0.583001,0.314924,1.325579,0.9555
1369,4533,6328,159,3882,0.039347,0.417365,0.966113,0.417365,0.033887,0.58291,0.314857,1.325569,0.9556
1370,4532,6329,159,3882,0.039347,0.417273,0.966105,0.417273,0.033895,0.582819,0.31479,1.325559,0.955667
1371,4530,6331,159,3882,0.039347,0.417089,0.966091,0.417089,0.033909,0.582637,0.314656,1.32554,0.956
1372,4454,6407,158,3883,0.039099,0.410091,0.965742,0.410091,0.034258,0.575713,0.309489,1.32506,0.9572
1373,4453,6408,158,3883,0.039099,0.409999,0.965734,0.409999,0.034266,0.57562,0.309422,1.32505,0.957333
1374,4452,6409,158,3883,0.039099,0.409907,0.965727,0.409907,0.034273,0.575528,0.309354,1.32504,0.9575
1375,4451,6410,158,3883,0.039099,0.409815,0.965719,0.409815,0.034281,0.575436,0.309287,1.32503,0.9576
1376,4451,6410,157,3884,0.038852,0.409815,0.965929,0.409815,0.034071,0.575474,0.30922,1.325317,0.958
1377,4364,6497,147,3894,0.036377,0.401805,0.967413,0.401805,0.032587,0.567786,0.302711,1.327354,0.958167
1378,4363,6498,147,3894,0.036377,0.401713,0.967406,0.401713,0.032594,0.567692,0.302644,1.327344,0.958667
1379,4362,6499,147,3894,0.036377,0.40162,0.967399,0.40162,0.032601,0.567599,0.302577,1.327334,0.9587
1380,4361,6500,147,3894,0.036377,0.401528,0.967391,0.401528,0.032609,0.567506,0.30251,1.327324,0.959
1381,4360,6501,147,3894,0.036377,0.401436,0.967384,0.401436,0.032616,0.567413,0.302443,1.327314,0.959133
1382,4359,6502,147,3894,0.036377,0.401344,0.967377,0.401344,0.032623,0.56732,0.302376,1.327304,0.9592
1383,4358,6503,147,3894,0.036377,0.401252,0.96737,0.401252,0.03263,0.567226,0.302308,1.327294,0.959333
1384,4356,6505,147,3894,0.036377,0.401068,0.967355,0.401068,0.032645,0.56704,0.302174,1.327274,0.9595
1385,4355,6506,147,3894,0.036377,0.400976,0.967348,0.400976,0.032652,0.566947,0.302107,1.327264,0.959833
1386,4354,6507,147,3894,0.036377,0.400884,0.967341,0.400884,0.032659,0.566853,0.30204,1.327254,0.96
1387,4274,6587,140,3901,0.034645,0.393518,0.968283,0.393518,0.031717,0.559607,0.296202,1.328547,0.9602
1388,4273,6588,140,3901,0.034645,0.393426,0.968276,0.393426,0.031724,0.559513,0.296135,1.328537,0.9603
1389,4272,6589,140,3901,0.034645,0.393334,0.968268,0.393334,0.031732,0.559419,0.296068,1.328527,0.960667
1390,4271,6590,140,3901,0.034645,0.393242,0.968261,0.393242,0.031739,0.559324,0.296001,1.328517,0.961
1391,4269,6592,140,3901,0.034645,0.393058,0.968247,0.393058,0.031753,0.559136,0.295866,1.328498,0.961333
1392,4268,6593,140,3901,0.034645,0.392966,0.96824,0.392966,0.03176,0.559041,0.295799,1.328488,0.9615
1393,4267,6594,140,3901,0.034645,0.392874,0.968232,0.392874,0.031768,0.558947,0.295732,1.328478,0.962
1394,4166,6695,134,3907,0.03316,0.383574,0.968837,0.383574,0.031163,0.549568,0.288552,1.329308,0.962333
1395,4165,6696,134,3907,0.03316,0.383482,0.96883,0.383482,0.03117,0.549472,0.288485,1.329298,0.962533
1396,4164,6697,134,3907,0.03316,0.38339,0.968823,0.38339,0.031177,0.549377,0.288418,1.329288,0.962967
1397,4163,6698,134,3907,0.03316,0.383298,0.968815,0.383298,0.031185,0.549281,0.288351,1.329278,0.963
1398,4161,6700,134,3907,0.03316,0.383114,0.968801,0.383114,0.031199,0.549089,0.288216,1.329258,0.9632
1399,4160,6701,134,3907,0.03316,0.383022,0.968794,0.383022,0.031206,0.548994,0.288149,1.329248,0.963333
1400,4159,6702,134,3907,0.03316,0.38293,0.968786,0.38293,0.031214,0.548898,0.288082,1.329238,0.9635
1401,4158,6703,134,3907,0.03316,0.382838,0.968779,0.382838,0.031221,0.548802,0.288015,1.329228,0.9636
1402,4157,6704,134,3907,0.03316,0.382746,0.968772,0.382746,0.031228,0.548706,0.287948,1.329218,0.964
1403,4076,6785,130,3911,0.03217,0.375288,0.969092,0.375288,0.030908,0.54105,0.282244,1.329657,0.9641
1404,4075,6786,130,3911,0.03217,0.375196,0.969084,0.375196,0.030916,0.540953,0.282177,1.329647,0.964238
1405,4074,6787,130,3911,0.03217,0.375104,0.969077,0.375104,0.030923,0.540856,0.28211,1.329637,0.965
1406,4071,6790,130,3911,0.03217,0.374827,0.969055,0.374827,0.030945,0.540566,0.281908,1.329607,0.9655
1407,4070,6791,130,3911,0.03217,0.374735,0.969048,0.374735,0.030952,0.540469,0.281841,1.329597,0.966
1408,3958,6903,126,3915,0.03118,0.364423,0.969148,0.364423,0.030852,0.529675,0.274057,1.329734,0.9665
1409,3957,6904,126,3915,0.03118,0.364331,0.96914,0.364331,0.03086,0.529577,0.27399,1.329724,0.966667
1410,3956,6905,125,3916,0.030933,0.364239,0.96937,0.364239,0.03063,0.529514,0.273856,1.330039,0.967
1411,3955,6906,124,3917,0.030685,0.364147,0.9696,0.364147,0.0304,0.529451,0.273722,1.330355,0.967333
1412,3954,6907,124,3917,0.030685,0.364055,0.969593,0.364055,0.030407,0.529353,0.273655,1.330345,0.9676
1413,3953,6908,124,3917,0.030685,0.363963,0.969585,0.363963,0.030415,0.529254,0.273587,1.330334,0.967867
1414,3952,6909,124,3917,0.030685,0.363871,0.969578,0.363871,0.030422,0.529156,0.27352,1.330324,0.968
1415,3845,7016,118,3923,0.029201,0.354019,0.970225,0.354019,0.029775,0.518753,0.265937,1.331211,0.968286
1416,3844,7017,118,3923,0.029201,0.353927,0.970217,0.353927,0.029783,0.518653,0.26587,1.331201,0.9686
