@relation ThresholdCurve

@attribute Instance_number numeric
@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
690,3289,752,2134,8727,0.196483,0.813907,0.606491,0.813907,0.393509,0.695055,0.363911,2.236557,0.266
691,3279,762,2116,8745,0.194826,0.811433,0.607785,0.811433,0.392215,0.694998,0.362032,2.241329,0.266675
692,3279,762,2115,8746,0.194733,0.811433,0.607898,0.811433,0.392102,0.695072,0.361965,2.241745,0.2675
693,3279,762,2114,8747,0.194641,0.811433,0.60801,0.811433,0.39199,0.695145,0.361898,2.242161,0.268
694,3273,768,2104,8757,0.193721,0.809948,0.608704,0.809948,0.391296,0.695052,0.360824,2.244717,0.268038
695,3273,768,2103,8758,0.193629,0.809948,0.608817,0.809948,0.391183,0.695126,0.360757,2.245135,0.269
696,3273,768,2102,8759,0.193537,0.809948,0.60893,0.809948,0.39107,0.6952,0.36069,2.245553,0.269333
697,3273,768,2101,8760,0.193444,0.809948,0.609044,0.809948,0.390956,0.695273,0.360623,2.245971,0.27
698,3267,774,2085,8776,0.191971,0.808463,0.610426,0.808463,0.389574,0.695624,0.359146,2.251069,0.271
699,3267,774,2084,8777,0.191879,0.808463,0.61054,0.808463,0.38946,0.695698,0.359079,2.251489,0.272
700,3260,781,2067,8794,0.190314,0.806731,0.611977,0.806731,0.388023,0.695986,0.357469,2.256787,0.272667
701,3259,782,2067,8794,0.190314,0.806484,0.611904,0.806484,0.388096,0.695847,0.357402,2.256519,0.272667
702,3259,782,2066,8795,0.190222,0.806484,0.612019,0.806484,0.387981,0.695921,0.357335,2.256942,0.273467
703,3259,782,2065,8796,0.19013,0.806484,0.612134,0.806484,0.387866,0.695996,0.357267,2.257366,0.274
704,3255,786,2057,8804,0.189393,0.805494,0.612764,0.805494,0.387236,0.696033,0.356462,2.259689,0.275
705,3255,786,2055,8806,0.189209,0.805494,0.612994,0.805494,0.387006,0.696182,0.356328,2.26054,0.275333
706,3255,786,2054,8807,0.189117,0.805494,0.61311,0.805494,0.38689,0.696257,0.356261,2.260966,0.276
707,3252,789,2042,8819,0.188012,0.804751,0.61428,0.804751,0.38572,0.696733,0.355254,2.265282,0.2772
708,3251,790,2042,8819,0.188012,0.804504,0.614207,0.804504,0.385793,0.696593,0.355187,2.265013,0.278
709,3243,798,2027,8834,0.186631,0.802524,0.61537,0.802524,0.38463,0.696595,0.353644,2.269301,0.279
710,3243,798,2026,8835,0.186539,0.802524,0.615487,0.802524,0.384513,0.69667,0.353577,2.269731,0.2791
711,3242,799,2026,8835,0.186539,0.802277,0.615414,0.802277,0.384586,0.69653,0.35351,2.269462,0.279667
712,3242,799,2025,8836,0.186447,0.802277,0.615531,0.802277,0.384469,0.696605,0.353442,2.269893,0.28
713,3235,806,2006,8855,0.184698,0.800544,0.617249,0.800544,0.382751,0.697048,0.351698,2.276228,0.280452
714,3235,806,2005,8856,0.184605,0.800544,0.617366,0.800544,0.382634,0.697123,0.351631,2.276663,0.281333
715,3234,807,2005,8856,0.184605,0.800297,0.617293,0.800297,0.382707,0.696983,0.351564,2.276393,0.281764
716,3234,807,2004,8857,0.184513,0.800297,0.617411,0.800297,0.382589,0.697058,0.351496,2.276828,0.282
717,3231,810,1985,8876,0.182764,0.799555,0.61944,0.799555,0.38056,0.698066,0.35002,2.28431,0.283
718,3231,810,1984,8877,0.182672,0.799555,0.619559,0.799555,0.380441,0.698142,0.349953,2.284748,0.2835
719,3231,810,1983,8878,0.18258,0.799555,0.619678,0.799555,0.380322,0.698217,0.349886,2.285186,0.2835
720,3231,810,1982,8879,0.182488,0.799555,0.619797,0.799555,0.380203,0.698293,0.349819,2.285625,0.284
721,3226,815,1970,8891,0.181383,0.798317,0.620862,0.798317,0.379138,0.698495,0.348678,2.289554,0.285333
722,3226,815,1969,8892,0.181291,0.798317,0.620982,0.798317,0.379018,0.698571,0.348611,2.289995,0.286
723,3219,822,1955,8906,0.180002,0.796585,0.622149,0.796585,0.377851,0.698644,0.347202,2.2943,0.2865
724,3219,822,1954,8907,0.17991,0.796585,0.622269,0.796585,0.377731,0.698719,0.347135,2.294744,0.287
725,3219,822,1952,8909,0.179726,0.796585,0.62251,0.796585,0.37749,0.698871,0.347,2.295631,0.2872
726,3219,822,1951,8910,0.179634,0.796585,0.622631,0.796585,0.377369,0.698947,0.346933,2.296075,0.288
727,3214,827,1939,8922,0.178529,0.795348,0.623714,0.795348,0.376286,0.699152,0.345793,2.300072,0.2888
728,3213,828,1939,8922,0.178529,0.7951,0.623641,0.7951,0.376359,0.69901,0.345725,2.299803,0.289
729,3213,828,1938,8923,0.178437,0.7951,0.623762,0.7951,0.376238,0.699086,0.345658,2.300249,0.289121
730,3213,828,1937,8924,0.178345,0.7951,0.623883,0.7951,0.376117,0.699162,0.345591,2.300696,0.29
731,3211,830,1922,8939,0.176963,0.794605,0.62556,0.794605,0.37444,0.700022,0.34445,2.306879,0.2908
732,3211,830,1921,8940,0.176871,0.794605,0.625682,0.794605,0.374318,0.700098,0.344383,2.307328,0.292
733,3205,836,1902,8959,0.175122,0.793121,0.62757,0.793121,0.37243,0.7007,0.342706,2.314291,0.2933
734,3205,836,1901,8960,0.17503,0.793121,0.627693,0.793121,0.372307,0.700776,0.342639,2.314744,0.293919
735,3205,836,1900,8961,0.174938,0.793121,0.627816,0.793121,0.372184,0.700853,0.342571,2.315197,0.294
736,3202,839,1886,8975,0.173649,0.792378,0.629324,0.792378,0.370676,0.701501,0.341431,2.320758,0.294833
737,3202,839,1885,8976,0.173557,0.792378,0.629448,0.792378,0.370552,0.701578,0.341364,2.321215,0.294867
738,3202,839,1884,8977,0.173465,0.792378,0.629571,0.792378,0.370429,0.701654,0.341296,2.321671,0.295
739,3202,839,1883,8978,0.173373,0.792378,0.629695,0.792378,0.370305,0.701731,0.341229,2.322128,0.296
740,3196,845,1872,8989,0.17236,0.790893,0.630624,0.790893,0.369376,0.701724,0.340089,2.325551,0.296895
741,3196,845,1871,8990,0.172268,0.790893,0.630748,0.790893,0.369252,0.701801,0.340021,2.32601,0.298
742,3188,853,1862,8999,0.171439,0.788914,0.631287,0.788914,0.368713,0.701353,0.338881,2.327998,0.298633
743,3188,853,1861,9000,0.171347,0.788914,0.631412,0.788914,0.368588,0.70143,0.338814,2.328459,0.298971
744,3188,853,1860,9001,0.171255,0.788914,0.631537,0.788914,0.368463,0.701507,0.338746,2.328921,0.299181
745,3188,853,1859,9002,0.171163,0.788914,0.631662,0.788914,0.368338,0.701585,0.338679,2.329382,0.3
746,3180,861,1844,9017,0.169782,0.786934,0.632962,0.786934,0.367038,0.7016,0.337136,2.334174,0.300667
747,3180,861,1843,9018,0.16969,0.786934,0.633088,0.786934,0.366912,0.701677,0.337069,2.334639,0.30125
748,3180,861,1842,9019,0.169598,0.786934,0.633214,0.786934,0.366786,0.701754,0.337002,2.335103,0.302
749,3174,867,1832,9029,0.168677,0.785449,0.634039,0.785449,0.365961,0.701669,0.335928,2.338147,0.3028
750,3173,868,1832,9029,0.168677,0.785202,0.633966,0.785202,0.366034,0.701526,0.335861,2.337877,0.303867
751,3172,869,1832,9029,0.168677,0.784954,0.633893,0.784954,0.366107,0.701382,0.335794,2.337607,0.304
752,3167,874,1814,9047,0.16702,0.783717,0.635816,0.783717,0.364184,0.702062,0.33425,2.3447,0.305
753,3167,874,1812,9049,0.166835,0.783717,0.636072,0.783717,0.363928,0.702217,0.334116,2.345642,0.305067
754,3167,874,1811,9050,0.166743,0.783717,0.636199,0.783717,0.363801,0.702295,0.334049,2.346113,0.306
755,3162,879,1794,9067,0.165178,0.78248,0.638015,0.78248,0.361985,0.702901,0.332573,2.352807,0.308
756,3158,883,1775,9086,0.163429,0.78149,0.640178,0.78149,0.359822,0.703811,0.331029,2.360787,0.308167
757,3157,884,1775,9086,0.163429,0.781242,0.640105,0.781242,0.359895,0.703667,0.330962,2.360517,0.308667
758,3157,884,1774,9087,0.163337,0.781242,0.640235,0.781242,0.359765,0.703745,0.330895,2.360996,0.309
759,3156,885,1774,9087,0.163337,0.780995,0.640162,0.780995,0.359838,0.7036,0.330828,2.360727,0.309333
760,3156,885,1773,9088,0.163245,0.780995,0.640292,0.780995,0.359708,0.703679,0.330761,2.361206,0.31
761,3150,891,1761,9100,0.16214,0.77951,0.641417,0.77951,0.358583,0.703753,0.329553,2.365355,0.310333
762,3149,892,1761,9100,0.16214,0.779263,0.641344,0.779263,0.358656,0.703609,0.329486,2.365086,0.3108
763,3149,892,1760,9101,0.162048,0.779263,0.641475,0.779263,0.358525,0.703687,0.329419,2.365567,0.3115
764,3149,892,1759,9102,0.161956,0.779263,0.641606,0.779263,0.358394,0.703766,0.329352,2.366049,0.312
765,3145,896,1745,9116,0.160667,0.778273,0.643149,0.778273,0.356851,0.704288,0.328144,2.371742,0.312133
766,3145,896,1744,9117,0.160575,0.778273,0.643281,0.778273,0.356719,0.704367,0.328077,2.372227,0.314
767,3140,901,1728,9133,0.159101,0.777035,0.645029,0.777035,0.354971,0.704905,0.326668,2.378673,0.3154
768,3140,901,1727,9134,0.159009,0.777035,0.645161,0.777035,0.354839,0.704984,0.3266,2.379162,0.316
769,3138,903,1712,9149,0.157628,0.77654,0.64701,0.77654,0.35299,0.705882,0.32546,2.385981,0.317029
770,3138,903,1711,9150,0.157536,0.77654,0.647144,0.77654,0.352856,0.705962,0.325393,2.386473,0.3172
771,3137,904,1711,9150,0.157536,0.776293,0.647071,0.776293,0.352929,0.705816,0.325325,2.386204,0.318
772,3134,907,1697,9164,0.156247,0.775551,0.648727,0.775551,0.351273,0.706492,0.324185,2.392311,0.319
773,3134,907,1696,9165,0.156155,0.775551,0.648861,0.775551,0.351139,0.706572,0.324118,2.392806,0.3196
774,3134,907,1695,9166,0.156063,0.775551,0.648996,0.775551,0.351004,0.706652,0.32405,2.393302,0.32
775,3128,913,1686,9175,0.155234,0.774066,0.649771,0.774066,0.350229,0.706494,0.323044,2.396163,0.321
776,3127,914,1686,9175,0.155234,0.773818,0.649699,0.773818,0.350301,0.706347,0.322977,2.395895,0.3218
777,3127,914,1685,9176,0.155142,0.773818,0.649834,0.773818,0.350166,0.706427,0.32291,2.396393,0.321895
778,3127,914,1684,9177,0.15505,0.773818,0.649969,0.773818,0.350031,0.706507,0.322843,2.396891,0.322
779,3118,923,1665,9196,0.153301,0.771591,0.651892,0.771591,0.348108,0.706709,0.320964,2.403983,0.322333
780,3118,923,1664,9197,0.153209,0.771591,0.652028,0.771591,0.347972,0.706789,0.320897,2.404486,0.3224
781,3117,924,1664,9197,0.153209,0.771344,0.651956,0.771344,0.348044,0.706642,0.320829,2.404218,0.322483
782,3117,924,1663,9198,0.153117,0.771344,0.652092,0.771344,0.347908,0.706723,0.320762,2.404721,0.323
783,3116,925,1663,9198,0.153117,0.771096,0.652019,0.771096,0.347981,0.706576,0.320695,2.404452,0.323483
784,3116,925,1662,9199,0.153025,0.771096,0.652156,0.771096,0.347844,0.706656,0.320628,2.404955,0.323567
785,3116,925,1661,9200,0.152933,0.771096,0.652292,0.771096,0.347708,0.706736,0.320561,2.405459,0.324
786,3108,933,1652,9209,0.152104,0.769117,0.652941,0.769117,0.347059,0.706283,0.31942,2.407852,0.324167
787,3108,933,1651,9210,0.152012,0.769117,0.653078,0.769117,0.346922,0.706364,0.319353,2.408358,0.326
788,3100,941,1639,9222,0.150907,0.767137,0.654146,0.767137,0.345854,0.70615,0.318011,2.412297,0.326167
789,3100,941,1638,9223,0.150815,0.767137,0.654285,0.767137,0.345715,0.706231,0.317944,2.412806,0.326857
790,3099,942,1638,9223,0.150815,0.766889,0.654212,0.766889,0.345788,0.706083,0.317877,2.412537,0.327
791,3099,942,1637,9224,0.150723,0.766889,0.65435,0.766889,0.34565,0.706164,0.31781,2.413046,0.327333
792,3099,942,1636,9225,0.150631,0.766889,0.654488,0.766889,0.345512,0.706244,0.317743,2.413556,0.327633
793,3099,942,1635,9226,0.150539,0.766889,0.654626,0.766889,0.345374,0.706325,0.317675,2.414065,0.328
794,3096,945,1624,9237,0.149526,0.766147,0.655932,0.766147,0.344068,0.706769,0.316736,2.418882,0.329333
795,3096,945,1623,9238,0.149434,0.766147,0.656071,0.766147,0.343929,0.706849,0.316669,2.419394,0.3296
796,3095,946,1623,9238,0.149434,0.7659,0.655998,0.7659,0.344002,0.706702,0.316602,2.419126,0.33
797,3091,950,1607,9254,0.147961,0.76491,0.65794,0.76491,0.34206,0.707404,0.31526,2.426284,0.331667
798,3091,950,1606,9255,0.147869,0.76491,0.65808,0.76491,0.34192,0.707485,0.315193,2.426801,0.332
799,3087,954,1589,9272,0.146303,0.76392,0.66018,0.76392,0.33982,0.708271,0.313783,2.434545,0.332457
800,3086,955,1589,9272,0.146303,0.763672,0.660107,0.763672,0.339893,0.708123,0.313716,2.434277,0.332967
801,3086,955,1588,9273,0.146211,0.763672,0.660248,0.763672,0.339752,0.708204,0.313649,2.434798,0.333
802,3086,955,1587,9274,0.146119,0.763672,0.660389,0.763672,0.339611,0.708286,0.313582,2.435319,0.334
803,3082,959,1573,9288,0.14483,0.762683,0.662084,0.762683,0.337916,0.708832,0.312374,2.441567,0.3348
804,3082,959,1572,9289,0.144738,0.762683,0.662226,0.762683,0.337774,0.708913,0.312307,2.442092,0.336
805,3076,965,1558,9303,0.143449,0.761198,0.663789,0.761198,0.336211,0.709164,0.310965,2.447857,0.336044
806,3076,965,1557,9304,0.143357,0.761198,0.663933,0.761198,0.336067,0.709246,0.310898,2.448385,0.337175
807,3075,966,1557,9304,0.143357,0.76095,0.66386,0.76095,0.33614,0.709097,0.310831,2.448118,0.3375
808,3075,966,1556,9305,0.143265,0.76095,0.664003,0.76095,0.335997,0.709179,0.310764,2.448646,0.338
809,3070,971,1544,9317,0.14216,0.759713,0.665366,0.759713,0.334634,0.709417,0.309623,2.453672,0.34
810,3065,976,1534,9327,0.141239,0.758476,0.666449,0.758476,0.333551,0.709491,0.308616,2.457666,0.340333
811,3064,977,1534,9327,0.141239,0.758228,0.666377,0.758228,0.333623,0.709341,0.308549,2.457398,0.340667
812,3063,978,1534,9327,0.141239,0.757981,0.666304,0.757981,0.333696,0.709192,0.308482,2.45713,0.341
813,3062,979,1534,9327,0.141239,0.757733,0.666232,0.757733,0.333768,0.709042,0.308415,2.456863,0.342
814,3054,987,1527,9334,0.140595,0.755754,0.666667,0.755754,0.333333,0.70842,0.307408,2.458467,0.3425
815,3054,987,1526,9335,0.140503,0.755754,0.666812,0.755754,0.333188,0.708502,0.307341,2.459004,0.343958
816,3054,987,1525,9336,0.140411,0.755754,0.666958,0.755754,0.333042,0.708585,0.307274,2.459541,0.344
817,3047,994,1506,9355,0.138661,0.754021,0.669229,0.754021,0.330771,0.709099,0.305529,2.467917,0.3445
818,3047,994,1505,9356,0.138569,0.754021,0.669376,0.754021,0.330624,0.709182,0.305462,2.468459,0.346
819,3044,997,1497,9364,0.137833,0.753279,0.670337,0.753279,0.329663,0.709392,0.304724,2.472002,0.346667
820,3044,997,1496,9365,0.137741,0.753279,0.670485,0.753279,0.329515,0.709474,0.304657,2.472547,0.347667
821,3044,997,1495,9366,0.137648,0.753279,0.670632,0.753279,0.329368,0.709557,0.30459,2.473091,0.348
822,3035,1006,1483,9378,0.136544,0.751052,0.671757,0.751052,0.328243,0.709195,0.303181,2.477241,0.3485
823,3035,1006,1482,9379,0.136452,0.751052,0.671906,0.751052,0.328094,0.709278,0.303114,2.477789,0.348667
824,3035,1006,1481,9380,0.136359,0.751052,0.672055,0.751052,0.327945,0.709361,0.303047,2.478338,0.349333
825,3034,1007,1481,9380,0.136359,0.750804,0.671982,0.750804,0.328018,0.70921,0.302979,2.47807,0.35
826,3026,1015,1467,9394,0.13507,0.748825,0.673492,0.748825,0.326508,0.709163,0.301503,2.483638,0.350633
827,3026,1015,1466,9395,0.134978,0.748825,0.673642,0.748825,0.326358,0.709246,0.301436,2.48419,0.351
828,3026,1015,1465,9396,0.134886,0.748825,0.673792,0.748825,0.326208,0.70933,0.301369,2.484744,0.352
829,3021,1020,1454,9407,0.133873,0.747587,0.675084,0.747587,0.324916,0.709488,0.300295,2.489507,0.352667
830,3020,1021,1454,9407,0.133873,0.74734,0.675011,0.74734,0.324989,0.709336,0.300228,2.489239,0.352757
831,3020,1021,1453,9408,0.133781,0.74734,0.675162,0.74734,0.324838,0.70942,0.300161,2.489796,0.353
832,3020,1021,1452,9409,0.133689,0.74734,0.675313,0.74734,0.324687,0.709503,0.300094,2.490353,0.353667
833,3019,1022,1452,9409,0.133689,0.747092,0.67524,0.747092,0.32476,0.709352,0.300027,2.490085,0.354
834,3012,1029,1437,9424,0.132308,0.74536,0.677006,0.74536,0.322994,0.709541,0.298551,2.496596,0.355333
835,3012,1029,1436,9425,0.132216,0.74536,0.677158,0.74536,0.322842,0.709624,0.298483,2.497157,0.356
836,3005,1036,1429,9432,0.131572,0.743628,0.677718,0.743628,0.322282,0.709145,0.297544,2.49922,0.357733
837,3005,1036,1428,9433,0.13148,0.743628,0.677871,0.743628,0.322129,0.709228,0.297477,2.499784,0.357833
838,3005,1036,1427,9434,0.131388,0.743628,0.678023,0.743628,0.321977,0.709312,0.29741,2.500348,0.358
839,2999,1042,1413,9448,0.130099,0.742143,0.679737,0.742143,0.320263,0.709571,0.296068,2.506667,0.358333
840,2999,1042,1412,9449,0.130006,0.742143,0.679891,0.742143,0.320109,0.709655,0.296001,2.507235,0.359
841,2999,1042,1411,9450,0.129914,0.742143,0.680045,0.742143,0.319955,0.709738,0.295933,2.507804,0.359333
842,2998,1043,1410,9451,0.129822,0.741896,0.680127,0.741896,0.319873,0.70967,0.295799,2.508105,0.36
843,2994,1047,1394,9467,0.128349,0.740906,0.682315,0.740906,0.317685,0.710405,0.294457,2.516175,0.360967
844,2994,1047,1393,9468,0.128257,0.740906,0.682471,0.740906,0.317529,0.710489,0.29439,2.516749,0.361
845,2993,1048,1393,9468,0.128257,0.740658,0.682399,0.740658,0.317601,0.710336,0.294323,2.516482,0.362
846,2985,1056,1382,9479,0.127244,0.738679,0.683536,0.738679,0.316464,0.710038,0.293048,2.520675,0.363333
847,2985,1056,1381,9480,0.127152,0.738679,0.683692,0.738679,0.316308,0.710123,0.292981,2.521252,0.364
848,2981,1060,1369,9492,0.126047,0.737689,0.685287,0.737689,0.314713,0.710523,0.291907,2.527135,0.364667
849,2981,1060,1368,9493,0.125955,0.737689,0.685445,0.737689,0.314555,0.710608,0.29184,2.527716,0.364883
850,2980,1061,1368,9493,0.125955,0.737441,0.685373,0.737441,0.314627,0.710454,0.291773,2.527449,0.366
851,2975,1066,1356,9505,0.12485,0.736204,0.686908,0.736204,0.313092,0.710702,0.290632,2.533113,0.366533
852,2974,1067,1356,9505,0.12485,0.735956,0.686836,0.735956,0.313164,0.710548,0.290565,2.532846,0.366573
853,2973,1068,1356,9505,0.12485,0.735709,0.686764,0.735709,0.313236,0.710394,0.290498,2.532579,0.367
854,2973,1068,1355,9506,0.124758,0.735709,0.686922,0.735709,0.313078,0.710479,0.290431,2.533164,0.3675
855,2973,1068,1354,9507,0.124666,0.735709,0.687081,0.735709,0.312919,0.710564,0.290364,2.53375,0.368
856,2968,1073,1346,9515,0.12393,0.734472,0.687993,0.734472,0.312007,0.710473,0.289491,2.537111,0.368052
857,2967,1074,1346,9515,0.12393,0.734224,0.68792,0.734224,0.31208,0.710318,0.289424,2.536844,0.37
858,2956,1085,1334,9527,0.122825,0.731502,0.689044,0.731502,0.310956,0.709639,0.287881,2.540989,0.372
859,2951,1090,1324,9537,0.121904,0.730265,0.690292,0.730265,0.309708,0.709716,0.286874,2.545592,0.372083
860,2951,1090,1323,9538,0.121812,0.730265,0.690454,0.730265,0.309546,0.709802,0.286807,2.546188,0.373
861,2951,1090,1322,9539,0.12172,0.730265,0.690615,0.730265,0.309385,0.709887,0.28674,2.546783,0.374
862,2944,1097,1315,9546,0.121075,0.728533,0.691242,0.728533,0.308758,0.709398,0.285801,2.549094,0.376
863,2939,1102,1306,9555,0.120247,0.727295,0.692344,0.727295,0.307656,0.709389,0.284861,2.553157,0.376667
864,2939,1102,1305,9556,0.120155,0.727295,0.692507,0.727295,0.307493,0.709475,0.284794,2.553759,0.377
865,2938,1103,1305,9556,0.120155,0.727048,0.692435,0.727048,0.307565,0.709319,0.284727,2.553492,0.3772
866,2937,1104,1305,9556,0.120155,0.7268,0.692362,0.7268,0.307638,0.709163,0.28466,2.553224,0.378
867,2933,1108,1301,9560,0.119786,0.72581,0.692726,0.72581,0.307274,0.708882,0.284123,2.554565,0.379
868,2933,1108,1300,9561,0.119694,0.72581,0.692889,0.72581,0.307111,0.708968,0.284056,2.555168,0.38
869,2927,1114,1292,9569,0.118958,0.724326,0.693766,0.724326,0.306234,0.708717,0.283116,2.558403,0.3805
870,2926,1115,1292,9569,0.118958,0.724078,0.693694,0.724078,0.306306,0.70856,0.283049,2.558135,0.382
871,2919,1122,1284,9577,0.118221,0.722346,0.694504,0.722346,0.305496,0.708151,0.282043,2.561123,0.383
872,2918,1123,1284,9577,0.118221,0.722098,0.694431,0.722098,0.305569,0.707995,0.281976,2.560855,0.384
873,2915,1126,1275,9586,0.117393,0.721356,0.695704,0.721356,0.304296,0.708298,0.28117,2.565549,0.384667
874,2914,1127,1275,9586,0.117393,0.721109,0.695631,0.721109,0.304369,0.708141,0.281103,2.565281,0.386
875,2911,1130,1270,9591,0.116932,0.720366,0.696245,0.720366,0.303755,0.7081,0.280566,2.567543,0.387
876,2910,1131,1269,9592,0.11684,0.720119,0.696339,0.720119,0.303661,0.708029,0.280432,2.567889,0.3878
877,2910,1131,1268,9593,0.116748,0.720119,0.696506,0.720119,0.303494,0.708115,0.280365,2.568504,0.388
878,2906,1135,1261,9600,0.116103,0.719129,0.697384,0.719129,0.302616,0.70809,0.279627,2.571744,0.3888
879,2905,1136,1261,9600,0.116103,0.718881,0.697312,0.718881,0.302688,0.707932,0.27956,2.571477,0.39
880,2901,1140,1256,9605,0.115643,0.717892,0.697859,0.717892,0.302141,0.707734,0.278956,2.573495,0.392
881,2896,1145,1243,9618,0.114446,0.716654,0.699686,0.716654,0.300314,0.708068,0.277748,2.580232,0.394
882,2890,1151,1233,9628,0.113525,0.71517,0.700946,0.71517,0.299054,0.707986,0.276674,2.584879,0.396
883,2885,1156,1227,9634,0.112973,0.713932,0.701605,0.713932,0.298395,0.707715,0.275936,2.58731,0.396867
884,2884,1157,1227,9634,0.112973,0.713685,0.701532,0.713685,0.298468,0.707556,0.275869,2.587042,0.398
885,2877,1164,1214,9647,0.111776,0.711952,0.703251,0.711952,0.296749,0.707575,0.274527,2.59338,0.4
886,2872,1169,1210,9651,0.111408,0.710715,0.703577,0.710715,0.296423,0.707128,0.273923,2.59458,0.401333
887,2872,1169,1209,9652,0.111316,0.710715,0.703749,0.710715,0.296251,0.707215,0.273856,2.595216,0.402
888,2870,1171,1200,9661,0.110487,0.71022,0.70516,0.71022,0.29484,0.707681,0.273118,2.600418,0.403
889,2870,1171,1199,9662,0.110395,0.71022,0.705333,0.71022,0.294667,0.707768,0.273051,2.601057,0.404
890,2863,1178,1191,9670,0.109658,0.708488,0.706216,0.708488,0.293784,0.70735,0.272044,2.604314,0.4055
891,2862,1179,1191,9670,0.109658,0.708241,0.706144,0.708241,0.293856,0.707191,0.271977,2.604046,0.406
892,2858,1183,1187,9674,0.10929,0.707251,0.706551,0.707251,0.293449,0.706901,0.27144,2.60555,0.407333
893,2858,1183,1186,9675,0.109198,0.707251,0.706726,0.707251,0.293274,0.706988,0.271373,2.606194,0.408
894,2850,1191,1180,9681,0.108646,0.705271,0.707196,0.705271,0.292804,0.706232,0.270433,2.607928,0.408667
895,2850,1191,1179,9682,0.108554,0.705271,0.707372,0.705271,0.292628,0.70632,0.270366,2.608575,0.4089
896,2849,1192,1179,9682,0.108554,0.705024,0.707299,0.705024,0.292701,0.706159,0.270299,2.608307,0.409067
897,2848,1193,1179,9682,0.108554,0.704776,0.707226,0.704776,0.292774,0.705999,0.270232,2.608039,0.41
898,2840,1201,1172,9689,0.107909,0.702796,0.707876,0.702796,0.292124,0.705327,0.269226,2.610436,0.4105
899,2840,1201,1171,9690,0.107817,0.702796,0.708053,0.702796,0.291947,0.705415,0.269159,2.611087,0.412
900,2838,1203,1164,9697,0.107172,0.702301,0.709145,0.702301,0.290855,0.705707,0.268555,2.615116,0.41309
901,2838,1203,1163,9698,0.10708,0.702301,0.709323,0.702301,0.290677,0.705795,0.268487,2.61577,0.414
902,2835,1206,1156,9705,0.106436,0.701559,0.710348,0.701559,0.289652,0.705926,0.267816,2.619552,0.414005
903,2835,1206,1155,9706,0.106344,0.701559,0.710526,0.701559,0.289474,0.706014,0.267749,2.620209,0.415
904,2835,1206,1154,9707,0.106252,0.701559,0.710704,0.701559,0.289296,0.706102,0.267682,2.620866,0.415333
905,2834,1207,1154,9707,0.106252,0.701312,0.710632,0.701312,0.289368,0.705941,0.267615,2.620598,0.416
906,2829,1212,1143,9718,0.105239,0.700074,0.712236,0.700074,0.287764,0.706103,0.266541,2.626512,0.416046
907,2829,1212,1142,9719,0.105147,0.700074,0.712415,0.700074,0.287585,0.706191,0.266474,2.627174,0.4161
908,2829,1212,1141,9720,0.105055,0.700074,0.712594,0.700074,0.287406,0.706279,0.266407,2.627835,0.416667
909,2829,1212,1140,9721,0.104963,0.700074,0.712774,0.700074,0.287226,0.706367,0.26634,2.628497,0.418
910,2824,1217,1130,9731,0.104042,0.698837,0.714213,0.698837,0.285787,0.706442,0.265334,2.633806,0.4192
911,2824,1217,1129,9732,0.10395,0.698837,0.714394,0.698837,0.285606,0.70653,0.265266,2.634472,0.42
912,2817,1224,1122,9739,0.103305,0.697105,0.715156,0.697105,0.284844,0.706015,0.264327,2.637282,0.421
913,2816,1225,1122,9739,0.103305,0.696857,0.715084,0.696857,0.284916,0.705853,0.26426,2.637015,0.421333
914,2816,1225,1121,9740,0.103213,0.696857,0.715265,0.696857,0.284735,0.705941,0.264193,2.637685,0.421467
915,2815,1226,1121,9740,0.103213,0.69661,0.715193,0.69661,0.284807,0.705779,0.264126,2.637418,0.4215
916,2815,1226,1120,9741,0.103121,0.69661,0.715375,0.69661,0.284625,0.705868,0.264059,2.638089,0.422
917,2812,1229,1113,9748,0.102477,0.695867,0.716433,0.695867,0.283567,0.706001,0.263387,2.641991,0.423
918,2811,1230,1113,9748,0.102477,0.69562,0.716361,0.69562,0.283639,0.705838,0.26332,2.641725,0.4235
919,2811,1230,1112,9749,0.102385,0.69562,0.716543,0.69562,0.283457,0.705927,0.263253,2.642398,0.424
920,2805,1236,1104,9757,0.101648,0.694135,0.717575,0.694135,0.282425,0.70566,0.262314,2.646201,0.424267
921,2805,1236,1103,9758,0.101556,0.694135,0.717758,0.694135,0.282242,0.705749,0.262247,2.646879,0.425
922,2805,1236,1102,9759,0.101464,0.694135,0.717942,0.694135,0.282058,0.705838,0.26218,2.647556,0.426
923,2799,1242,1089,9772,0.100267,0.69265,0.719907,0.69265,0.280093,0.706016,0.260905,2.654803,0.426133
924,2799,1242,1088,9773,0.100175,0.69265,0.720093,0.69265,0.279907,0.706105,0.260837,2.655486,0.426667
925,2798,1243,1088,9773,0.100175,0.692403,0.720021,0.692403,0.279979,0.705942,0.26077,2.655221,0.4275
926,2798,1243,1087,9774,0.100083,0.692403,0.720206,0.692403,0.279794,0.706031,0.260703,2.655904,0.428
